student_id,quiz_score,accuracy,retry_count,avg_quiz_time,course_completion,chat_complexity,learning_speed,weak_topics_count,student_level
4801,80,65.19,3,294,65,6,3,3,Intermediate
4802,34,30.12,7,458,26,1,1,5,School Student
4803,64,53.06,5,324,39,4,2,2,Beginner
4804,17,13.06,8,486,8,1,1,5,School Student
4805,29,17.33,5,474,9,1,1,4,School Student
4806,44,24.84,8,769,36,2,1,6,School Student
4807,79,69.73,2,194,59,7,3,3,Intermediate
4808,57,62.49,3,517,38,4,2,5,Beginner
4809,45,43.72,9,455,14,1,1,4,School Student
4810,10,32.9,8,891,32,2,1,9,School Student
4811,68,81.78,2,231,83,7,3,3,Intermediate
4812,65,76.8,1,158,52,6,3,3,Intermediate
4813,77,68.86,3,146,51,6,3,1,Intermediate
4814,46,61.24,5,471,36,4,2,5,Beginner
4815,43,64.22,2,265,21,3,2,4,Beginner
4816,38,21.56,8,362,28,2,1,7,School Student
4817,23,12.19,5,889,29,2,1,8,School Student
4818,49,28.24,5,562,19,1,1,4,School Student
4819,62,54.2,5,246,41,4,2,3,Beginner
4820,83,69.16,3,267,83,7,3,3,Intermediate
4821,65,83.8,2,239,88,5,3,2,Intermediate
4822,75,84.03,1,162,70,5,3,3,Intermediate
4823,64,53.95,3,320,28,3,2,4,Beginner
4824,25,14.33,7,780,38,2,1,6,School Student
4825,79,79.34,1,151,51,7,3,3,Intermediate
4826,83,75.71,3,149,60,7,3,2,Intermediate
4827,66,76.16,3,150,70,7,3,3,Intermediate
4828,24,25.25,7,604,11,1,1,9,School Student
4829,67,84.95,1,196,80,7,3,3,Intermediate
4830,30,15.56,9,880,10,1,1,5,School Student
4831,92,90.0,0,162,93,10,3,0,Advanced
4832,57,41.16,4,430,47,3,2,3,Beginner
4833,17,35.86,7,600,37,2,1,5,School Student
4834,70,84.12,1,147,66,6,3,3,Intermediate
4835,64,54.85,5,376,56,4,2,3,Beginner
4836,94,94.68,1,71,93,7,3,0,Advanced
4837,24,30.71,4,792,10,1,1,4,School Student
4838,95,88.26,0,61,86,7,3,1,Advanced
4839,65,72.93,1,260,72,5,3,1,Intermediate
4840,68,51.27,5,594,37,3,2,2,Beginner
4841,91,90.41,0,179,86,8,3,0,Advanced
4842,38,17.72,7,504,7,1,1,6,School Student
4843,11,10.05,5,468,19,1,1,9,School Student
4844,80,66.37,3,166,62,5,3,3,Intermediate
4845,60,71.7,1,184,81,5,3,2,Intermediate
4846,74,66.56,3,224,79,5,3,3,Intermediate
4847,67,48.03,5,264,34,4,2,4,Beginner
4848,90,90.31,0,98,88,8,3,0,Advanced
4849,68,51.24,3,230,43,3,2,3,Beginner
4850,84,76.78,1,246,59,5,3,1,Intermediate
4851,64,40.34,4,334,27,3,2,4,Beginner
4852,16,36.23,6,408,34,1,1,5,School Student
4853,32,17.15,9,864,22,2,1,6,School Student
4854,86,90.88,0,103,86,7,3,1,Advanced
4855,60,61.33,3,343,53,3,2,3,Beginner
4856,53,60.96,3,263,47,3,2,3,Beginner
4857,72,69.81,1,201,83,6,3,3,Intermediate
4858,54,40.21,3,409,20,4,2,5,Beginner
4859,55,43.14,3,288,35,4,2,3,Beginner
4860,65,68.57,3,280,89,6,3,1,Intermediate
4861,54,60.48,4,408,37,4,2,4,Beginner
4862,66,80.87,1,173,88,5,3,1,Intermediate
4863,28,34.64,8,818,34,1,1,7,School Student
4864,90,99.69,1,158,81,7,3,1,Advanced
4865,69,55.82,3,446,50,4,2,3,Beginner
4866,31,41.95,7,669,9,2,1,4,School Student
4867,22,18.22,9,375,32,1,1,5,School Student
4868,35,10.24,6,502,10,2,1,8,School Student
4869,33,23.48,9,686,11,2,1,9,School Student
4870,81,68.76,2,226,85,5,3,2,Intermediate
4871,92,90.47,0,137,96,9,3,0,Advanced
4872,95,91.74,1,142,84,7,3,0,Advanced
4873,19,17.29,4,712,17,2,1,4,School Student
4874,100,96.07,1,97,95,10,3,0,Advanced
4875,45,48.64,2,419,44,3,2,4,Beginner
4876,65,60.33,5,222,56,3,2,2,Beginner
4877,12,28.62,8,612,38,2,1,5,School Student
4878,54,42.69,4,201,30,3,2,2,Beginner
4879,76,65.65,2,233,59,5,3,2,Intermediate
4880,40,20.36,4,356,12,1,1,9,School Student
4881,21,26.45,5,827,30,2,1,4,School Student
4882,77,76.25,3,155,72,6,3,3,Intermediate
4883,43,55.17,3,417,53,3,2,4,Beginner
4884,42,61.28,5,272,47,3,2,2,Beginner
4885,96,87.39,1,81,88,9,3,0,Advanced
4886,35,21.13,4,436,31,1,1,9,School Student
4887,43,44.65,4,543,37,4,2,5,Beginner
4888,97,93.21,1,169,88,9,3,1,Advanced
4889,19,12.58,6,702,10,2,1,4,School Student
4890,44,52.74,4,585,55,4,2,4,Beginner
4891,79,79.22,1,285,71,5,3,3,Intermediate
4892,92,88.21,1,168,81,8,3,0,Advanced
4893,54,61.3,5,418,38,3,2,5,Beginner
4894,92,98.12,0,99,99,9,3,1,Advanced
4895,44,44.3,4,481,22,1,1,5,School Student
4896,95,89.59,0,73,89,9,3,1,Advanced
4897,47,48.93,2,225,44,3,2,5,Beginner
4898,21,26.51,4,893,14,1,1,5,School Student
4899,68,72.15,2,209,50,5,3,1,Intermediate
4900,26,17.89,8,300,19,2,1,9,School Student
4901,36,14.2,6,723,6,2,1,8,School Student
4902,69,56.03,2,296,59,3,2,3,Beginner
4903,33,19.67,6,616,17,1,1,6,School Student
4904,64,60.01,2,208,47,4,2,3,Beginner
4905,50,47.31,4,329,36,3,2,3,Beginner
4906,56,63.95,4,417,43,4,2,2,Beginner
4907,45,14.73,9,407,5,2,1,5,School Student
4908,18,39.92,6,399,7,2,1,4,School Student
4909,81,65.94,1,290,69,7,3,1,Intermediate
4910,89,95.7,0,120,93,10,3,0,Advanced
4911,12,15.25,9,698,24,2,1,5,School Student
4912,96,86.76,1,105,80,10,3,1,Advanced
4913,41,40.87,4,506,38,3,2,2,Beginner
4914,70,69.43,1,160,74,5,3,2,Intermediate
4915,90,85.66,1,80,88,7,3,0,Advanced
4916,68,41.95,5,466,55,3,2,5,Beginner
4917,59,54.95,3,578,45,4,2,2,Beginner
4918,42,41.61,4,565,49,4,2,4,Beginner
4919,77,83.74,1,139,56,7,3,1,Intermediate
4920,84,82.19,2,248,79,6,3,3,Intermediate
4921,37,23.25,7,420,15,2,1,6,School Student
4922,51,61.59,5,586,50,3,2,2,Beginner
4923,87,94.73,1,136,91,7,3,1,Advanced
4924,35,11.11,8,466,11,2,1,8,School Student
4925,62,42.83,5,322,44,3,2,3,Beginner
4926,25,28.22,5,831,15,1,1,5,School Student
4927,42,48.98,5,516,50,3,2,5,Beginner
4928,76,81.8,1,209,78,5,3,2,Intermediate
4929,75,77.95,2,135,75,5,3,2,Intermediate
4930,69,56.69,5,550,30,4,2,4,Beginner
4931,76,74.56,1,232,57,7,3,3,Intermediate
4932,44,42.43,2,254,37,3,2,5,Beginner
4933,75,68.3,3,160,71,7,3,1,Intermediate
4934,95,97.68,1,87,84,10,3,1,Advanced
4935,40,51.73,4,387,27,3,2,4,Beginner
4936,64,57.38,3,466,22,4,2,5,Beginner
4937,60,58.98,5,541,37,3,2,3,Beginner
4938,10,28.03,9,746,20,1,1,9,School Student
4939,58,48.73,4,397,53,4,2,2,Beginner
4940,51,60.37,4,474,48,4,2,2,Beginner
4941,96,95.37,0,140,83,9,3,1,Advanced
4942,51,47.71,5,248,59,3,2,2,Beginner
4943,67,69.11,2,273,72,7,3,2,Intermediate
4944,51,51.0,5,575,45,4,2,5,Beginner
4945,63,59.56,4,276,58,4,2,5,Beginner
4946,40,47.07,5,412,35,4,2,3,Beginner
4947,95,88.47,0,68,88,9,3,1,Advanced
4948,55,52.96,2,447,53,4,2,5,Beginner
4949,66,70.06,2,205,53,6,3,1,Intermediate
4950,67,74.89,3,236,76,6,3,2,Intermediate
4951,30,12.09,7,504,35,1,1,9,School Student
4952,92,94.07,0,113,94,7,3,0,Advanced
4953,59,50.49,3,223,30,4,2,3,Beginner
4954,83,87.54,1,96,80,9,3,1,Advanced
4955,37,14.01,4,743,11,1,1,4,School Student
4956,43,63.85,2,229,54,3,2,4,Beginner
4957,44,61.31,4,518,48,4,2,2,Beginner
4958,46,33.57,8,518,13,2,1,9,School Student
4959,97,92.16,0,178,80,7,3,1,Advanced
4960,69,52.16,2,338,42,4,2,5,Beginner
4961,97,91.19,0,138,100,8,3,0,Advanced
4962,62,45.37,4,310,54,3,2,5,Beginner
4963,71,76.96,3,291,54,7,3,3,Intermediate
4964,66,79.27,1,267,89,5,3,3,Intermediate
4965,55,46.26,4,334,37,3,2,3,Beginner
4966,58,58.24,5,446,22,4,2,2,Beginner
4967,46,52.59,5,374,39,4,2,2,Beginner
4968,46,47.41,2,331,30,3,2,3,Beginner
4969,68,42.72,3,443,44,4,2,3,Beginner
4970,99,94.64,1,148,99,8,3,0,Advanced
4971,92,94.39,0,156,81,8,3,1,Advanced
4972,80,47.33,4,209,44,4,2,4,Beginner
4973,75,77.24,3,261,57,6,3,2,Intermediate
4974,61,56.77,5,547,54,4,2,5,Beginner
4975,50,56.87,5,316,27,3,2,2,Beginner
4976,72,76.44,1,295,63,5,3,3,Intermediate
4977,61,61.79,3,244,35,3,2,5,Beginner
4978,52,64.17,4,326,58,4,2,4,Beginner
4979,66,71.5,2,183,60,5,3,1,Intermediate
4980,80,66.18,1,285,64,7,3,1,Intermediate
4981,53,62.47,4,568,45,3,2,4,Beginner
4982,79,80.99,3,199,87,6,3,1,Intermediate
4983,65,53.03,4,309,51,4,2,4,Beginner
4984,99,98.82,0,161,97,7,3,0,Advanced
4985,69,44.97,3,575,44,3,2,4,Beginner
4986,49,18.81,9,785,19,2,1,5,School Student
4987,39,20.93,7,692,33,1,1,4,School Student
4988,72,79.43,3,226,60,6,3,1,Intermediate
4989,41,62.43,3,513,56,3,2,3,Beginner
4990,44,52.06,4,293,34,4,2,4,Beginner
4991,44,58.42,4,347,44,3,2,2,Beginner
4992,69,67.75,2,277,88,5,3,1,Intermediate
4993,93,93.46,0,124,93,7,3,1,Advanced
4994,84,79.61,2,238,73,7,3,3,Intermediate
4995,55,56.86,3,461,39,4,2,5,Beginner
4996,17,27.27,4,561,32,2,1,9,School Student
4997,41,61.34,4,540,25,4,2,4,Beginner
4998,51,45.34,4,250,47,3,2,5,Beginner
4999,48,56.61,4,318,32,3,2,2,Beginner
5000,11,11.21,9,488,35,2,1,4,School Student
5001,99,91.47,0,150,83,9,3,1,Advanced
5002,60,41.87,5,241,46,4,2,3,Beginner
5003,40,48.27,5,290,33,3,2,5,Beginner
5004,73,84.34,3,172,67,5,3,1,Intermediate
5005,76,66.45,1,160,58,5,3,3,Intermediate
5006,55,62.47,2,445,45,4,2,4,Beginner
5007,84,79.85,3,227,59,5,3,3,Intermediate
5008,87,97.61,1,154,100,8,3,1,Advanced
5009,44,45.38,3,389,42,4,2,4,Beginner
5010,51,16.45,5,461,23,1,1,4,School Student
5011,37,46.05,2,200,34,3,2,5,Beginner
5012,53,50.29,2,366,57,3,2,5,Beginner
5013,78,72.65,3,174,70,5,3,1,Intermediate
5014,90,89.67,1,114,91,9,3,1,Advanced
5015,67,48.28,3,536,58,4,2,5,Beginner
5016,47,58.43,2,423,54,4,2,4,Beginner
5017,80,71.52,2,153,53,5,3,1,Intermediate
5018,40,50.02,3,532,55,3,2,4,Beginner
5019,65,79.28,1,283,55,7,3,1,Intermediate
5020,18,44.22,6,396,34,2,1,7,School Student
5021,100,100.0,0,124,81,7,3,0,Advanced
5022,61,62.17,2,468,51,3,2,5,Beginner
5023,97,91.98,1,80,81,7,3,1,Advanced
5024,84,66.54,2,287,63,6,3,2,Intermediate
5025,12,13.11,6,537,23,1,1,9,School Student
5026,16,29.2,9,431,13,1,1,4,School Student
5027,69,74.79,1,135,72,6,3,3,Intermediate
5028,64,62.28,3,428,20,4,2,4,Beginner
5029,79,83.82,1,223,78,5,3,1,Intermediate
5030,72,74.09,2,252,59,7,3,1,Intermediate
5031,74,75.49,2,136,85,6,3,1,Intermediate
5032,14,42.73,8,835,23,2,1,6,School Student
5033,63,58.39,4,320,30,4,2,4,Beginner
5034,72,66.63,3,191,57,5,3,1,Intermediate
5035,46,39.8,9,313,24,2,1,9,School Student
5036,44,57.67,3,334,48,3,2,4,Beginner
5037,79,78.61,1,242,56,7,3,1,Intermediate
5038,90,94.66,0,112,87,10,3,0,Advanced
5039,70,70.21,1,236,54,7,3,1,Intermediate
5040,56,46.73,5,278,32,4,2,4,Beginner
5041,95,91.89,1,72,92,7,3,1,Advanced
5042,52,60.64,4,514,37,3,2,4,Beginner
5043,65,84.0,2,248,88,6,3,3,Intermediate
5044,90,94.92,0,148,88,9,3,1,Advanced
5045,42,46.53,3,230,35,3,2,2,Beginner
5046,44,16.13,6,479,11,2,1,8,School Student
5047,82,71.78,2,185,59,5,3,2,Intermediate
5048,77,71.55,1,218,53,7,3,2,Intermediate
5049,69,78.57,3,239,50,7,3,1,Intermediate
5050,42,64.76,2,231,42,4,2,5,Beginner
5051,69,55.82,4,310,49,3,2,5,Beginner
5052,44,37.99,7,715,39,1,1,6,School Student
5053,59,49.22,3,432,48,4,2,3,Beginner
5054,13,19.12,8,401,29,1,1,7,School Student
5055,86,98.25,1,146,83,10,3,0,Advanced
5056,49,63.45,4,499,49,4,2,5,Beginner
5057,66,57.87,2,431,53,3,2,2,Beginner
5058,16,33.02,8,613,25,1,1,8,School Student
5059,41,45.9,3,253,35,4,2,4,Beginner
5060,98,85.66,0,96,96,7,3,0,Advanced
5061,58,49.22,4,342,27,4,2,2,Beginner
5062,69,83.2,3,223,84,5,3,1,Intermediate
5063,30,43.33,8,644,14,2,1,6,School Student
5064,65,41.81,4,351,24,3,2,2,Beginner
5065,93,91.65,0,100,88,8,3,0,Advanced
5066,88,86.11,0,155,91,8,3,1,Advanced
5067,43,61.5,2,576,25,3,2,3,Beginner
5068,57,51.62,3,222,37,4,2,5,Beginner
5069,45,50.72,4,432,24,3,2,3,Beginner
5070,58,63.53,2,378,24,3,2,5,Beginner
5071,63,45.31,3,486,23,3,2,2,Beginner
5072,55,14.01,8,466,11,1,1,4,School Student
5073,54,49.97,3,573,38,3,2,2,Beginner
5074,95,97.19,1,136,93,7,3,1,Advanced
5075,99,97.7,1,124,90,9,3,0,Advanced
5076,68,68.37,3,239,69,6,3,2,Intermediate
5077,69,45.82,2,429,44,4,2,5,Beginner
5078,39,18.61,6,309,27,1,1,6,School Student
5079,50,52.13,2,508,24,4,2,2,Beginner
5080,95,95.81,1,115,87,9,3,0,Advanced
5081,48,11.81,8,605,31,2,1,4,School Student
5082,94,98.23,0,136,92,9,3,0,Advanced
5083,42,52.2,2,461,25,4,2,3,Beginner
5084,100,99.88,0,139,85,9,3,0,Advanced
5085,83,91.69,0,173,87,8,3,1,Advanced
5086,63,56.55,3,334,57,4,2,4,Beginner
5087,68,51.56,5,500,31,3,2,2,Beginner
5088,47,51.45,5,591,42,3,2,5,Beginner
5089,81,73.87,1,252,86,7,3,1,Intermediate
5090,68,70.33,2,165,58,6,3,3,Intermediate
5091,55,53.85,5,342,54,3,2,2,Beginner
5092,45,44.43,2,448,40,4,2,4,Beginner
5093,48,64.97,2,431,21,4,2,4,Beginner
5094,65,70.14,2,133,85,5,3,2,Intermediate
5095,90,96.67,1,92,87,10,3,0,Advanced
5096,66,80.8,1,272,79,6,3,1,Intermediate
5097,63,60.43,2,407,21,3,2,3,Beginner
5098,58,59.89,2,251,40,4,2,4,Beginner
5099,87,89.75,1,73,80,9,3,1,Advanced
5100,65,56.77,5,520,49,4,2,5,Beginner
5101,88,86.6,1,123,85,9,3,0,Advanced
5102,36,15.59,7,385,8,1,1,7,School Student
5103,39,59.25,5,500,42,4,2,3,Beginner
5104,93,91.54,1,111,92,10,3,0,Advanced
5105,65,74.91,1,136,77,6,3,1,Intermediate
5106,23,19.95,5,636,26,2,1,6,School Student
5107,96,94.68,1,96,87,8,3,0,Advanced
5108,73,65.03,3,235,73,6,3,3,Intermediate
5109,96,97.28,0,77,100,9,3,0,Advanced
5110,27,18.07,7,721,17,1,1,4,School Student
5111,40,59.11,5,584,23,3,2,5,Beginner
5112,14,37.69,4,378,7,1,1,9,School Student
5113,24,38.78,5,768,14,1,1,5,School Student
5114,42,41.51,4,535,54,3,2,2,Beginner
5115,99,98.66,0,155,82,10,3,0,Advanced
5116,44,47.13,2,339,33,4,2,5,Beginner
5117,67,45.36,5,323,26,4,2,5,Beginner
5118,82,80.68,3,274,79,6,3,2,Intermediate
5119,92,85.97,1,100,81,9,3,1,Advanced
5120,100,93.64,1,61,82,10,3,1,Advanced
5121,53,57.64,3,317,58,4,2,2,Beginner
5122,50,53.63,4,420,34,4,2,3,Beginner
5123,35,35.7,9,572,10,2,1,7,School Student
5124,80,86.08,1,75,95,9,3,0,Advanced
5125,49,33.69,9,595,10,2,1,9,School Student
5126,97,93.18,1,82,99,7,3,1,Advanced
5127,47,61.24,2,372,39,4,2,2,Beginner
5128,90,89.55,0,123,99,7,3,0,Advanced
5129,68,81.47,3,190,85,6,3,1,Intermediate
5130,44,33.64,6,776,13,1,1,7,School Student
5131,34,26.19,7,744,35,2,1,5,School Student
5132,55,62.31,4,292,27,3,2,2,Beginner
5133,45,41.22,5,401,33,4,2,3,Beginner
5134,70,79.36,2,158,77,6,3,1,Intermediate
5135,73,70.06,1,185,63,6,3,2,Intermediate
5136,97,91.98,1,173,81,10,3,0,Advanced
5137,66,65.72,1,178,73,7,3,2,Intermediate
5138,70,69.02,2,165,53,6,3,3,Intermediate
5139,69,43.79,4,429,44,4,2,3,Beginner
5140,16,13.29,6,442,35,2,1,5,School Student
5141,81,76.06,2,259,66,5,3,3,Intermediate
5142,64,82.5,1,128,73,5,3,2,Intermediate
5143,62,44.65,5,290,58,4,2,5,Beginner
5144,54,42.05,4,317,43,3,2,3,Beginner
5145,85,94.97,1,61,85,10,3,1,Advanced
5146,83,81.32,3,186,72,5,3,3,Intermediate
5147,66,44.79,5,393,36,3,2,3,Beginner
5148,20,29.35,5,317,12,1,1,5,School Student
5149,84,77.45,2,132,89,5,3,3,Intermediate
5150,26,32.82,4,552,26,2,1,9,School Student
5151,70,69.37,2,175,88,6,3,2,Intermediate
5152,31,13.09,5,557,7,2,1,5,School Student
5153,49,49.08,3,485,32,4,2,3,Beginner
5154,95,86.13,0,108,84,7,3,1,Advanced
5155,94,87.41,1,74,82,9,3,1,Advanced
5156,76,65.56,3,291,55,7,3,2,Intermediate
5157,74,80.7,3,254,60,6,3,1,Intermediate
5158,57,56.05,4,400,58,4,2,5,Beginner
5159,72,82.78,1,299,81,5,3,2,Intermediate
5160,19,38.23,5,466,20,1,1,7,School Student
5161,27,44.24,9,659,27,1,1,8,School Student
5162,80,84.69,3,212,65,6,3,2,Intermediate
5163,41,31.56,5,446,24,2,1,7,School Student
5164,45,54.39,3,460,21,3,2,3,Beginner
5165,11,17.85,7,798,39,1,1,6,School Student
5166,87,88.95,1,162,98,7,3,0,Advanced
5167,63,45.67,5,370,20,4,2,2,Beginner
5168,47,13.13,9,584,13,1,1,9,School Student
5169,47,52.68,2,391,22,4,2,5,Beginner
5170,66,42.11,3,294,53,4,2,4,Beginner
5171,66,80.22,1,290,52,6,3,1,Intermediate
5172,44,10.54,5,419,10,2,1,6,School Student
5173,62,60.47,4,413,20,3,2,2,Beginner
5174,36,13.61,4,543,5,1,1,7,School Student
5175,47,37.7,6,857,36,1,1,7,School Student
5176,69,62.3,4,561,37,3,2,2,Beginner
5177,65,68.22,3,242,55,6,3,1,Intermediate
5178,66,72.61,3,275,86,5,3,1,Intermediate
5179,28,44.85,4,337,34,2,1,4,School Student
5180,36,33.32,6,788,17,1,1,4,School Student
5181,27,43.17,9,645,20,1,1,9,School Student
5182,73,79.43,3,123,84,7,3,1,Intermediate
5183,11,19.5,7,461,37,2,1,7,School Student
5184,74,67.81,3,147,60,7,3,3,Intermediate
5185,37,42.56,4,345,28,1,1,6,School Student
5186,62,59.34,3,401,23,4,2,4,Beginner
5187,47,53.43,4,490,33,4,2,4,Beginner
5188,80,78.59,1,189,51,7,3,3,Intermediate
5189,55,56.91,5,413,29,4,2,2,Beginner
5190,52,45.44,5,542,26,4,2,5,Beginner
5191,99,97.48,1,86,85,8,3,0,Advanced
5192,93,92.62,0,169,92,7,3,0,Advanced
5193,67,74.53,3,284,75,6,3,3,Intermediate
5194,44,39.61,7,310,28,1,1,9,School Student
5195,10,17.34,7,589,38,1,1,8,School Student
5196,15,31.36,6,482,35,1,1,7,School Student
5197,56,48.01,5,340,24,4,2,5,Beginner
5198,45,44.04,4,291,20,4,2,2,Beginner
5199,43,52.99,5,528,35,3,2,3,Beginner
5200,40,40.9,9,496,33,1,1,8,School Student
5201,30,38.71,6,770,18,2,1,6,School Student
5202,49,59.55,3,519,46,3,2,3,Beginner
5203,16,27.52,7,307,24,2,1,8,School Student
5204,70,68.9,3,272,52,5,3,1,Intermediate
5205,79,79.09,1,174,64,5,3,3,Intermediate
5206,74,72.11,2,235,79,6,3,2,Intermediate
5207,76,66.73,3,123,80,7,3,2,Intermediate
5208,40,42.34,5,244,27,3,2,2,Beginner
5209,57,50.35,5,209,59,4,2,5,Beginner
5210,31,42.53,5,496,18,1,1,7,School Student
5211,47,11.79,9,409,34,1,1,8,School Student
5212,46,46.19,4,484,34,3,2,2,Beginner
5213,54,40.63,3,538,43,3,2,3,Beginner
5214,14,12.55,9,512,29,2,1,9,School Student
5215,75,79.44,2,274,68,6,3,3,Intermediate
5216,44,62.56,4,344,59,4,2,4,Beginner
5217,90,74.3,1,207,65,6,3,1,Intermediate
5218,81,71.9,2,254,84,7,3,1,Intermediate
5219,35,18.03,7,383,27,1,1,4,School Student
5220,97,89.25,1,131,81,9,3,0,Advanced
5221,66,44.6,5,428,31,4,2,5,Beginner
5222,98,87.96,0,131,84,7,3,0,Advanced
5223,63,50.03,4,342,31,3,2,3,Beginner
5224,84,80.99,2,212,50,6,3,2,Intermediate
5225,39,44.56,7,368,13,1,1,4,School Student
5226,26,37.8,4,573,25,2,1,4,School Student
5227,42,22.06,5,809,14,2,1,9,School Student
5228,49,48.75,3,469,45,4,2,3,Beginner
5229,57,80.41,3,240,83,6,3,3,Intermediate
5230,47,57.78,3,213,55,3,2,2,Beginner
5231,100,95.34,1,146,97,10,3,0,Advanced
5232,66,43.48,5,348,25,4,2,3,Beginner
5233,51,59.41,5,582,33,3,2,2,Beginner
5234,74,80.49,3,147,65,7,3,1,Intermediate
5235,65,68.23,2,238,72,6,3,3,Intermediate
5236,75,74.47,3,185,74,6,3,3,Intermediate
5237,91,88.5,1,123,96,8,3,0,Advanced
5238,66,65.27,3,245,59,7,3,2,Intermediate
5239,98,95.44,0,72,83,7,3,1,Advanced
5240,63,54.87,2,225,29,3,2,3,Beginner
5241,61,48.56,3,340,57,4,2,3,Beginner
5242,82,69.37,3,139,50,7,3,3,Intermediate
5243,68,82.02,2,176,71,5,3,2,Intermediate
5244,89,99.25,1,138,90,8,3,0,Advanced
5245,17,28.2,4,432,21,2,1,9,School Student
5246,23,23.64,7,788,18,2,1,5,School Student
5247,56,62.62,2,552,49,3,2,2,Beginner
5248,87,89.82,1,143,81,7,3,1,Advanced
5249,40,19.95,8,376,27,2,1,5,School Student
5250,67,55.5,2,479,56,3,2,5,Beginner
5251,12,15.97,5,870,32,2,1,7,School Student
5252,71,69.94,2,272,76,7,3,1,Intermediate
5253,85,89.99,1,125,93,8,3,0,Advanced
5254,82,69.2,3,291,73,7,3,1,Intermediate
5255,46,53.1,4,542,41,4,2,3,Beginner
5256,67,82.46,1,123,64,6,3,2,Intermediate
5257,71,79.1,3,176,67,7,3,2,Intermediate
5258,43,40.22,4,475,31,2,1,5,School Student
5259,17,31.95,6,850,27,1,1,5,School Student
5260,71,80.27,1,195,52,5,3,2,Intermediate
5261,72,81.76,3,227,87,6,3,3,Intermediate
5262,83,79.94,1,194,59,5,3,3,Intermediate
5263,43,47.56,5,483,33,4,2,2,Beginner
5264,86,96.15,0,79,94,8,3,1,Advanced
5265,94,89.62,0,148,80,9,3,0,Advanced
5266,51,62.64,4,584,52,4,2,5,Beginner
5267,67,79.73,3,253,89,5,3,3,Intermediate
5268,73,78.9,2,280,68,7,3,1,Intermediate
5269,70,82.8,2,268,88,6,3,3,Intermediate
5270,15,32.25,9,484,30,1,1,5,School Student
5271,30,30.33,7,494,23,1,1,9,School Student
5272,92,90.96,1,171,81,8,3,1,Advanced
5273,81,81.41,3,134,51,6,3,1,Intermediate
5274,10,38.12,9,579,28,2,1,4,School Student
5275,55,63.88,5,299,31,4,2,3,Beginner
5276,89,79.79,2,199,73,7,3,1,Intermediate
5277,51,49.32,4,570,36,3,2,2,Beginner
5278,77,73.99,3,208,77,5,3,2,Intermediate
5279,97,93.55,0,178,80,8,3,1,Advanced
5280,73,84.34,2,122,83,5,3,3,Intermediate
5281,52,60.44,5,407,45,3,2,2,Beginner
5282,19,22.96,4,556,5,1,1,9,School Student
5283,53,42.17,5,514,51,4,2,4,Beginner
5284,97,96.13,0,73,100,10,3,0,Advanced
5285,47,24.45,8,787,36,1,1,8,School Student
5286,88,88.04,1,163,92,10,3,1,Advanced
5287,98,98.16,0,110,93,10,3,0,Advanced
5288,13,16.42,8,396,30,2,1,6,School Student
5289,61,55.65,2,583,56,4,2,4,Beginner
5290,59,52.45,3,555,44,4,2,2,Beginner
5291,78,81.69,3,132,66,5,3,1,Intermediate
5292,65,49.67,2,400,21,4,2,5,Beginner
5293,92,92.13,0,121,96,9,3,0,Advanced
5294,66,41.3,5,260,38,4,2,4,Beginner
5295,68,40.53,2,493,49,3,2,5,Beginner
5296,29,34.69,7,510,30,1,1,5,School Student
5297,69,69.35,1,192,78,6,3,1,Intermediate
5298,81,84.43,2,244,74,6,3,1,Intermediate
5299,66,50.15,3,260,38,4,2,4,Beginner
5300,49,26.95,6,899,9,2,1,9,School Student
5301,38,28.95,7,453,19,1,1,6,School Student
5302,79,65.68,3,253,86,7,3,3,Intermediate
5303,73,83.23,3,287,85,7,3,2,Intermediate
5304,24,13.15,7,557,13,1,1,4,School Student
5305,67,59.71,2,236,26,4,2,5,Beginner
5306,65,72.75,1,257,81,6,3,2,Intermediate
5307,66,59.47,4,558,40,3,2,4,Beginner
5308,75,74.81,2,156,85,5,3,1,Intermediate
5309,78,71.06,3,189,76,6,3,3,Intermediate
5310,97,93.46,0,102,82,9,3,0,Advanced
5311,40,41.52,3,335,39,3,2,2,Beginner
5312,18,30.43,8,878,12,1,1,8,School Student
5313,99,93.21,0,163,86,7,3,1,Advanced
5314,59,47.07,3,377,55,4,2,4,Beginner
5315,79,86.14,0,160,83,8,3,0,Advanced
5316,65,69.07,2,267,67,6,3,1,Intermediate
5317,54,40.33,3,479,39,4,2,5,Beginner
5318,68,82.6,1,273,68,6,3,3,Intermediate
5319,46,60.79,3,277,47,4,2,3,Beginner
5320,31,10.01,6,842,8,1,1,9,School Student
5321,54,44.97,5,282,34,3,2,3,Beginner
5322,45,10.79,7,561,6,2,1,5,School Student
5323,92,97.11,0,81,87,10,3,1,Advanced
5324,68,65.14,1,272,58,5,3,2,Intermediate
5325,25,44.54,5,506,31,2,1,7,School Student
5326,74,73.34,3,269,63,5,3,1,Intermediate
5327,19,19.36,6,778,17,2,1,7,School Student
5328,45,50.53,3,575,55,4,2,2,Beginner
5329,34,41.64,6,769,39,1,1,7,School Student
5330,77,67.69,2,294,61,7,3,1,Intermediate
5331,57,44.29,2,408,51,3,2,2,Beginner
5332,50,49.62,3,205,38,3,2,4,Beginner
5333,46,59.14,5,537,22,3,2,4,Beginner
5334,94,96.53,0,108,82,9,3,1,Advanced
5335,71,69.35,2,151,54,6,3,2,Intermediate
